;"Globalne trendy technologiczne i społeczne oraz bariery rozwojowe, potencjalne problemy i wyzwania mające wpływ na rozwój SWD i systemów eksperckich";;;;;;;;;
;"id użytkownika";"Współczynnik kompetencji";"Współczynnik samooceny";"Stan obecny";"Stan w roku 2015";"Stan w roku 2020";"Stan w roku 2025";"Stan w roku 2030";"Uwagi";"Stopień pewności"
3;7;0,7;0,25;10;10;35;20;25;"uzasadnienie";"wyrażam tylko swój subiektywny pogląd"
3;11;1;0,25;10;15;20;25;30;;"wyrażam tylko swój subiektywny pogląd"
3;68;0,5;0,2;5;10;20;30;35;;"wyrażam tylko swój subiektywny pogląd"
3;134;0,4;0,5;10;15;20;25;30;;"wyrażam tylko swój subiektywny pogląd"
3;140;0,8;0,2;50;55;60;65;80;;"wyrażam tylko swój subiektywny pogląd"
3;146;0,5;0,2;10;15;15;20;20;"brak";"wyrażam tylko swój subiektywny pogląd"
3;150;0,5;0,2;5;5;10;20;35;;"wyrażam tylko swój subiektywny pogląd"
3;264;0,3;0,25;45;45;50;50;55;;"wyrażam tylko swój subiektywny pogląd"
3;284;0,8;0,2;2;3;5;5;10;"Rozwój będzie hamowany przez uboższe kraje oraz duży wpływ innych sektorów gospodarki, np. paliw";"wyrażam tylko swój subiektywny pogląd"
3;312;0,7;0,75;10;15;20;20;25;"szacunki własne z uwzględnieniem oficjalnych prognoz";"wyrażam tylko swój subiektywny pogląd"
3;315;0,6;0,75;10;15;20;25;30;"Jesli nie nastapia przelomy technologicznie - odejscie od technologi krzemu";"wyrażam tylko swój subiektywny pogląd"
3;331;0,5;0,2;70;;;;;;"wyrażam tylko swój subiektywny pogląd"
3;335;0,6;0,2;30;35;40;50;70;;"wyrażam tylko swój subiektywny pogląd"
3;336;0,8;0,8;5;10;10;15;15;;"wyrażam tylko swój subiektywny pogląd"
3;338;0,5;1;10;15;20;25;25;;"wyrażam tylko swój subiektywny pogląd"
3;341;0,3;0,25;10;20;30;40;60;;"wyrażam tylko swój subiektywny pogląd"
3;345;0,6;0,2;3;4;5;10;15;;"wyrażam tylko swój subiektywny pogląd"
3;347;0,5;0,2;15;20;25;25;30;"Stopień pewności=3.";"wyrażam tylko swój subiektywny pogląd"
3;353;0,5;0,2;30;40;70;80;85;"Udział sektora ICT będzie bardzo duży ale za kilka lat tempo rozwoju zmaleje.";"wyrażam tylko swój subiektywny pogląd"
3;354;0,5;0,2;11;12;14;16;18;"chciałem podać wartości na poziomie : 11%,12%,14%16%18% ale system tego nie dopuszcza, wzrost udziału będzie nadal następował ale będzie się to działo wolniej niż w ostatnich latach";"wyrażam tylko swój subiektywny pogląd"
3;356;0,5;0,2;15;15;15;20;20;;"wyrażam tylko swój subiektywny pogląd"
3;361;0,6;0,2;25;30;25;30;30;;"wyrażam tylko swój subiektywny pogląd"
3;364;0,6;0,2;1;2;4;5;4;"Wg GUS";"wyrażam tylko swój subiektywny pogląd"
3;366;0,3;0,2;30;35;40;45;50;;"wyrażam tylko swój subiektywny pogląd"
3;367;0,7;0,2;2;3;4;5;5;"Znaczenie IT na świecie będzie ciągle rosło";"wyrażam tylko swój subiektywny pogląd"
3;381;0,5;0,2;4;4;5;5;5;;"wyrażam tylko swój subiektywny pogląd"
3;383;0,5;0,75;10;10;25;25;30;;"wyrażam tylko swój subiektywny pogląd"
3;386;0,5;0,75;40;45;50;55;55;;"wyrażam tylko swój subiektywny pogląd"
3;389;0,3;1;5;5;10;15;20;;"wyrażam tylko swój subiektywny pogląd"
3;398;0,1;0,2;5;10;15;20;25;;"wyrażam tylko swój subiektywny pogląd"
3;400;0,6;0,5;3;4;5;10;15;;"wyrażam tylko swój subiektywny pogląd"
3;401;1;1;40;;;;;;"wyrażam tylko swój subiektywny pogląd"
3;405;0,4;0,2;10;10;10;15;15;;"wyrażam tylko swój subiektywny pogląd"
3;413;0,5;0,2;15;20;25;30;35;"Uważam, że sektor ICT ma już stabilną pozycję na rynku i tylko będzie się umacniał";"wyrażam tylko swój subiektywny pogląd"
3;415;0,5;0,2;10;15;15;20;25;"Światowy rozwój technologii będzie powodował stały wzrost udziału sektora ICT w PNB";"wyrażam tylko swój subiektywny pogląd"
3;416;0,9;0,2;3;4;5;5;10;"W odniesieniu do całej światowej gospodarki sektor ICT nie jest duży (chociażby cała gospodarka związana z żywnością jest nieporównywalnie większa), ale za to sektor ten jest bardzo wartościowy. Wydaje mi się, że aktualnie może stanowić on około 3%. I na pewno cały czas się intensywnie rozwija (jest to zapewne jedna z najszybciej rozwijających się gałęzi gospodarki), więc jego udział w PNB będzie stopniowo rósł. Do 2030 roku może wg mnie stanowić 10% światowego PNB.";"wyrażam tylko swój subiektywny pogląd"
3;417;0,01;0,2;2;2;3;3;3;;"wyrażam tylko swój subiektywny pogląd"
3;418;0,5;0,2;5;5;10;10;15;"Sytuacja na rynku IT jest taka sama na całym świecie jak i w Polsce. Stąd można przypuszczać, że prognozy dla naszego kraju pokrywają się z globalnymi prognozami dla wszystkich krajów.";"wyrażam tylko swój subiektywny pogląd"
3;419;0,6;0,2;5;10;15;15;15;;"wyrażam tylko swój subiektywny pogląd"
3;421;0,5;0,2;4;5;5;10;10;"Sektor ICT mimo swego niewielkiego rozmiaru, jest bardzo wartościowy, z racji typu produktów które wytwarza. Obserwując dodatkowo rozwój w tej dziedzinie rynków amerykańskiego, a zwłaszcza azjatyckiego, wnioskować można, że wraz ze wzrostem wpływu tego sektora na życie codzienne zwykłych ludzi, będzie rosnąć jego wartość. Podano wartości zaokrąglone, z powodu brak wszystkich wartości w polu wyboru.";"wyrażam tylko swój subiektywny pogląd"
3;422;0,5;0,2;10;10;15;15;15;"stosunek wartości sektora ICT do GNP na świecie jest większy niż w Polsce";"wyrażam tylko swój subiektywny pogląd"
3;423;0,6;0,2;3;5;10;15;25;"Uważam, że należy przyjąć wzrost procentowego udzialu ICT w PNB na świecie. dziedziny ict rozwijają sie obecnie najdynamiczniej http://www.studreg.uw.edu.pl/pdf/2004_1_luter.pdf http://dublin.trade.gov.pl/pl/aktualnosci/article/a,34822,.html";"wyrażam tylko swój subiektywny pogląd"
3;442;0,6;0,25;1;1;2;5;10;;"wyrażam tylko swój subiektywny pogląd"
3;451;0,4;0,2;70;75;80;85;90;;"wyrażam tylko swój subiektywny pogląd"
3;452;0,5;0,2;10;20;30;30;35;"ICT na świecie jest bardzo ważnym sektorem gospodarki. W przyszłości może stanowić jego podstawę ze względu na aktualne tempo rozwoju tego segmentu.";"wyrażam tylko swój subiektywny pogląd"
3;462;0,5;0,6;5;5;10;10;15;"1) http://www.tiaonline.org/gov_affairs/fcc_filings/documents/Report_on_ICT_and_Innovation_Shapiro_Mathur_September_8_2011.pdf 2) http://ec.europa.eu/digital-agenda/sites/digital-agenda/files/KKAH12001ENN-chap4-PDFWEB-4_0.pdf Wzrost udziału sektora ICT w globalnym PNB jest stabilny, ale powolny, wynosi ok. 0.5% rocznie. Rynek ICT będzie nadal się rozwijał więc wzrost udziału w PNB będzie nadal rosnąć.";"wyrażam tylko swój subiektywny pogląd"
3;465;0,5;0,2;5;5;10;10;15;"Według danych historycznych sektor ten w roku 1999 osiągnął 3,4% udziału w PNB. Od tego czasu nastąpił bardzo dynamiczny rozwój uslug i produktów skierowanych na elektroniczne przetwarzanie informacji (przykład z ostatnich miesięcy: EWUŚ). Można śmiało przypuszczać, że dynamika ta utrzyma się jeszcze przez wiele lat. źródło:http://mikroekonomia.net/system/publication_files/1021/original/26.pdf?1315235252";"wyrażam tylko swój subiektywny pogląd"
3;494;0,8;0,5;20;25;30;35;35;"Przedsiębiorstwa, których głównym rodzajem działalności jest digitalizacja usług stanowią element o dużym potencjale rozwojowym. Taka sytuacja jest łatwo dostrzegalna w krajach rozwijających się jak Indie czy Chiny, które można określić mianem prekursora wielu rozwiązań w dziedzinie digitalizacji ze względu na cenę wykonywanych usług. Na taki stan rzeczy mają wpływ nie tylko ilość i jakość usług świadczonych poprzez internet, ale również łatwość dostępu do internetu i cena jego użytkowania. Dzisiaj każda korporacja czy duża firma, nie wspominając już o branży telekomunikacyjnej czy IT, kładzie nacisk na rozwój sprzedaży własnych produktów poprzez internet. Dodatkowo na rozwój handlu w sieci wpływa detaliczna sprzedaż poprzez serwisy handlowe, gdzie użytkownik sieci może nabyć większość interesujących go dóbr czy technologii. W związku z tym w zasadzie rozwój każdego państwa jest uzależniony od siły jego gospodarki opartej o rozwój i wdrażanie rozwiązań z sektora ICT.";"wyrażam tylko swój subiektywny pogląd"
3;506;0,7;0,2;15;15;20;20;20;"data.worldbank.org";"wyrażam tylko swój subiektywny pogląd"
3;512;0,5;0,2;5;10;10;15;20;"Wartość rynku ICT w świecie będzie wzrastać. Moim zdaniem w najbliższych 25 latach nie zdominuje innych dziedzin, zwłaszcza w krajach słabo rozwiniętych.";"wyrażam tylko swój subiektywny pogląd"
3;513;0,5;0,2;10;15;20;25;25;"Sektor ICT będzie miał coraz większy udział w PNB";"wyrażam tylko swój subiektywny pogląd"
3;514;0,5;0,2;20;25;35;40;50;"Ze względu na zwiększające się obszary wykorzystania udział sektora ICT w PNB bedzie wzrastał";"wyrażam tylko swój subiektywny pogląd"
3;516;0,5;0,2;5;5;5;5;5;"http://datamarket.com/data/set/19r3/percentage-of-the-ict-sector-on-gdp#!display=line";"wyrażam tylko swój subiektywny pogląd"
3;517;0,5;0,2;2;10;10;15;20;"http://www.computerworld.pl/news/381787/Gartner.po.raz.kolejny.tnie.prognoze.dla.rynku.IT.html";"wyrażam tylko swój subiektywny pogląd"
3;523;0,4;0,8;20;25;30;35;40;"raport MNiSW oraz MG";"wyrażam tylko swój subiektywny pogląd"
3;524;0,2;0,2;15;15;20;30;30;"Opinia własna";"wyrażam tylko swój subiektywny pogląd"
3;533;0,2;0,2;;;;;;"http://www.networks-etp.eu/fileadmin/user_upload/Publications/Position_White_Papers/Net_Works_White_Paper_on_economic_impact_final.pdf";"wyrażam tylko swój subiektywny pogląd"
3;547;0,1;0,2;5;10;10;15;15;"http://www.witsa.org/dplanet/DP2010Presentation.pdf";"wyrażam tylko swój subiektywny pogląd"
3;549;0,1;0,2;5;10;10;10;10;;"wyrażam tylko swój subiektywny pogląd"
3;550;0,1;0,2;5;5;5;5;10;"http://www.ic.gc.ca/eic/site/ict-tic.nsf/eng/h_it05864.html";"wyrażam tylko swój subiektywny pogląd"
3;551;0,1;0,2;10;15;20;25;35;"-";"wyrażam tylko swój subiektywny pogląd"
3;556;0,05;0,2;10;10;20;20;15;;"wyrażam tylko swój subiektywny pogląd"
3;558;0,1;0,2;5;5;5;5;5;"http://www.ic.gc.ca/eic/site/icttic.nsf/eng/h_it05864.html";"wyrażam tylko swój subiektywny pogląd"
3;565;0,05;0,2;10;10;15;20;25;"Własne obserwacje";"wyrażam tylko swój subiektywny pogląd"
3;566;0,2;0,2;20;25;30;40;45;"Sektor teleinformatyczny będzie miał ogromny udział w światowej gospodarce";"wyrażam tylko swój subiektywny pogląd"
3;567;0,2;0,2;10;15;15;15;20;"ICT wydaje się być ważną i potrzebną rzeczą dla świata.";"wyrażam tylko swój subiektywny pogląd"
3;579;0,7;0,2;5;5;5;10;10;"http://www.russoft.org/docs/?doc=992";"wyrażam tylko swój subiektywny pogląd"
4;"Udział sektora ICT w PNB (w%) - Polska";;;;;;;;;
;"kod pytania:";"P";;;;;;;;
;"jednostka:";"procent";;;;;;;;
;"sposób analizy:";;;;;;;;;
;"id użytkownika";"Współczynnik kompetencji";"Współczynnik samooceny";"Stan obecny";"Stan w roku 2015";"Stan w roku 2020";"Stan w roku 2025";"Stan w roku 2030";"Uwagi";"Stopień pewności"
4;7;0,7;0,25;5;10;15;20;25;"uzasadnienie";"wyrażam tylko swój subiektywny pogląd"
4;68;0,5;0,2;5;10;20;30;35;;"wyrażam tylko swój subiektywny pogląd"
4;134;0,4;0,5;10;15;20;25;30;;"wyrażam tylko swój subiektywny pogląd"
4;140;0,8;0,2;45;50;60;65;70;;"wyrażam tylko swój subiektywny pogląd"
4;146;0,5;0,2;5;10;15;15;20;"brak";"wyrażam tylko swój subiektywny pogląd"
4;150;0,5;0,2;3;3;5;10;20;"Zagadnienie metody szacowania udziału sektora ICT w PKB było przedmiotem analiz w Ministerswie Gospodarki w roku 2011. W tej ankiecie nie podano czy chodzi o produkcję czy o używanie produktów ICT, co w statystykach jest wyróżniane.";"wyrażam tylko swój subiektywny pogląd"
4;258;0,5;0,6;2;10;10;15;15;;"wyrażam tylko swój subiektywny pogląd"
4;264;0,3;0,25;35;35;40;40;40;;"wyrażam tylko swój subiektywny pogląd"
4;284;0,8;0,2;5;5;10;15;20;"Rozwój technologiczny Polski";"wyrażam tylko swój subiektywny pogląd"
4;312;0,7;0,75;5;5;10;10;15;"szacunki własne z uwzględnieniem oficjalnych prognoz";"wyrażam tylko swój subiektywny pogląd"
4;315;0,6;0,75;10;15;20;25;30;"J.w.";"wyrażam tylko swój subiektywny pogląd"
4;331;0,5;0,2;50;;;;;;"wyrażam tylko swój subiektywny pogląd"
4;335;0,6;0,2;20;30;40;50;70;;"wyrażam tylko swój subiektywny pogląd"
4;336;0,8;0,8;2;2;3;3;4;;"wyrażam tylko swój subiektywny pogląd"
4;338;0,5;1;3;5;10;10;15;;"wyrażam tylko swój subiektywny pogląd"
4;341;0,3;0,25;1;3;4;10;15;;"wyrażam tylko swój subiektywny pogląd"
4;345;0,6;0,2;1;2;2;3;4;;"wyrażam tylko swój subiektywny pogląd"
4;347;0,5;0,2;10;15;15;20;25;"Stopień pewności=3.";"wyrażam tylko swój subiektywny pogląd"
4;353;0,5;0,2;20;35;70;80;85;;"wyrażam tylko swój subiektywny pogląd"
4;354;0,5;0,2;5;10;10;10;15;"podobnie jak na świecie trend wzrostowy będzie się utrzymywał ale wzrost będzie wolniejszy i z mniejszą szansą nagłego skoku";"wyrażam tylko swój subiektywny pogląd"
4;356;0,5;0,2;5;10;15;15;15;"http://www.egospodarka.pl/art/galeria/69637,Rynek-IT-w-Polsce-2011-2015,1,39,1.html";"wyrażam tylko swój subiektywny pogląd"
4;361;0,6;0,2;40;45;40;45;40;;"wyrażam tylko swój subiektywny pogląd"
4;364;0,6;0,2;1;3;2;3;3;"Wg GUS";"wyrażam tylko swój subiektywny pogląd"
4;367;0,7;0,2;2;3;3;4;4;"Polska gospodarka w mniejszym stopniu oparta jest o IT, jednak i ten sektor będzie się rozwijał";"wyrażam tylko swój subiektywny pogląd"
4;381;0,5;0,2;5;5;5;10;10;;"wyrażam tylko swój subiektywny pogląd"
4;383;0,5;0,75;5;5;10;15;15;;"wyrażam tylko swój subiektywny pogląd"
4;386;0,5;0,75;10;10;15;20;25;;"wyrażam tylko swój subiektywny pogląd"
4;398;0,1;0,2;5;10;15;20;25;;"wyrażam tylko swój subiektywny pogląd"
4;400;0,6;0,5;3;4;5;10;15;;"wyrażam tylko swój subiektywny pogląd"
4;405;0,4;0,2;5;5;5;10;10;;"wyrażam tylko swój subiektywny pogląd"
4;413;0,5;0,2;10;20;25;25;25;"Sektor ICT w Polsce jest trochę słabiej rozwinięty niz na świecie ale jego pozycja powinna jedynie się umacniać";"wyrażam tylko swój subiektywny pogląd"
4;415;0,5;0,2;5;5;10;10;15;"W Polsce również odnotowywany będzie wzrost, jednak nie będzie on tak dynamiczny jak w pozostałych częściach świata, Polska jest na etapie rozwoju transportu";"wyrażam tylko swój subiektywny pogląd"
4;416;0,9;0,2;3;4;5;5;10;"Udział sektora ICT w Polsce wg mnie odzwierciedla mniej więcej to, co dzieje się na całym świecie dlatego uważam, że rozwój będzie przebiegał porównywalnie jak w powyższym punkcie.";"wyrażam tylko swój subiektywny pogląd"
4;417;0,01;0,2;1;1;1;2;2;;"wyrażam tylko swój subiektywny pogląd"
4;418;0,5;0,2;5;5;10;10;15;"Internet i technologie informatyczne stają niezbędne w niemal każdej dziedzinie gospodarki, stąd wzrost zapotrzebowania na usługi IT i większy udział tego sektora w PNB naszego kraju.";"wyrażam tylko swój subiektywny pogląd"
4;419;0,6;0,2;2;3;4;5;5;;"wyrażam tylko swój subiektywny pogląd"
4;421;0,5;0,2;3;4;5;5;5;"Patrząc na dane historyczne (fakt, że w latach 2009 Polska była na świecie na miejscu 69. wyprzedzana nawet przez takie kraje jak Malta, oraz nie odnotowała znaczącego wzrostu porównując z rokiem poprzednim), można przypuszczać, że niestety rozwój tego rynku w naszym kraju nie będzie, aż tak dynamiczny. Sądzę jednak, że również w Polsce będzie można odnotować wzrost wartości tego sektora, lecz będzie odbywał się on na mniejszą skalę, a także z pewnym opóźnieniem. Podano wartości zaokrąglone, z powodu brak wszystkich wartości w polu wyboru.";"wyrażam tylko swój subiektywny pogląd"
4;422;0,5;0,2;4;5;5;10;10;"aktualnie wartość sektora ICT to około 65 mld PLN i wzrasta";"wyrażam tylko swój subiektywny pogląd"
4;423;0,6;0,2;2;3;5;10;15;"Na podstawie: http://www.studreg.uw.edu.pl/pdf/2004_1_luter.pdf http://dublin.trade.gov.pl/pl/aktualnosci/article/a,34822,.html";"wyrażam tylko swój subiektywny pogląd"
4;431;0,5;0,4;5;10;20;25;35;;"wyrażam tylko swój subiektywny pogląd"
4;442;0,6;0,25;1;1;3;10;15;"Polska ma możliwosci stac sie potentatem na rynku ICT, pod warunkiem odpowiedniego gospodarowania srodkami przeznaczanymi na edukacje i branze ICT";"wyrażam tylko swój subiektywny pogląd"
4;451;0,4;0,2;40;55;65;90;95;;"wyrażam tylko swój subiektywny pogląd"
4;452;0,5;0,2;10;15;20;20;25;"W Polsce sytuacja jest nieco inna lecz również da się zauważyć trendy wzrostowe.";"wyrażam tylko swój subiektywny pogląd"
4;462;0,5;0,6;5;5;10;15;15;"1) http://ec.europa.eu/digital-agenda/sites/digital-agenda/files/KKAH12001ENN-chap4-PDFWEB-4_0.pdf 2) http://www.networks-etp.eu/fileadmin/user_upload/Publications/Position_White_Papers/Net_Works_White_Paper_on_economic_impact_final.pdf 3) http://www.mg.gov.pl/node/17932 4) http://www.computerworld.pl/news/367866/Waldemar.Pawlak.zapowiedzial.na.CeBIT.2011.ze.polska.branza.ICT.ma.za.10.lat.tworzyc.15.proc.PKB.html W 2013 udział ICT w PNB wynosił ok. 4%, rząd Polski ma zamiar popierać rozwój ICT i za 10 lat planuje osiągnąć udział ICT o 10% wyższy niż obecnie.";"wyrażam tylko swój subiektywny pogląd"
4;465;0,5;0,2;3;4;10;10;15;"w 1999 sektor ICT osiągnął wartość 37,5 mld zł, czyli 2,7% PNB. Jest to wartość mniejsza niż w obrębie światowym, jednak należy pamiętać że Polska dopiero w ostatnich latach zaczęła się prężnie rozwijać. Tempo wzrostu udział ICT w Polsce można więc porównać z tempem światowym. źródło:http://www.bcg.com.pl/documents/file98876.pdf";"wyrażam tylko swój subiektywny pogląd"
4;494;0,8;0,5;15;15;20;25;35;"Sytuacja sektora ICT w Polsce jest podobna do światowej. Mamy regiony, które kładą nacisk na rozwój technologii high-tech oraz high-end. Mamy w wiele firm działających w internecie lub w dużej mierze opierających swą działalność na sieci. Jednakże rozwój sektora ICT w Polsce będzie zależał nie tylko od sprawnego wdrażania nowych rozwiązań IT i ich propagowania wśród naszego społeczeństwa, ale w dużej mierze od wygrania konkurencji z innymi gospodarkami, które stanowią najsilniejsze elementy sektora ICT. Dlatego ważnym wydaje się otwarcie polskich firm ze swymi produktami na świat właśnie poprzez internet. Duże znaczenie może mieć łączenie doświadczeń i współpraca z lokalnymi partnerami, którzy będą mogli wspomóc takie działania znajomością rynku lokalnego.";"wyrażam tylko swój subiektywny pogląd"
4;506;0,7;0,2;10;10;15;15;20;"stat.gov.pl";"wyrażam tylko swój subiektywny pogląd"
4;512;0,5;0,2;3;4;5;10;15;"Obserwacja raportu Digital Planet z lat ubiegłych. Wzrost ten będzie coraz szybszy w kolejnych latach.";"wyrażam tylko swój subiektywny pogląd"
4;513;0,5;0,2;5;10;10;15;20;"Sektor ICT będzie miał coraz większy udział w PNB";"wyrażam tylko swój subiektywny pogląd"
4;514;0,5;0,2;10;10;15;15;20;"j.w. tylko wolniej";"wyrażam tylko swój subiektywny pogląd"
4;516;0,5;0,2;3;3;4;4;4;"j.w.";"wyrażam tylko swój subiektywny pogląd"
4;517;0,5;0,2;2;5;10;15;20;"http://www.crn.pl/news/wydarzenia/badania-rynku/2012/06/jest-lepiej-na-polskim-rynku-it";"wyrażam tylko swój subiektywny pogląd"
4;523;0,4;0,8;4;5;10;15;15;"raport MNiSW oraz MG";"wyrażam tylko swój subiektywny pogląd"
4;524;0,2;0,2;10;10;20;20;25;"Opinia własna";"wyrażam tylko swój subiektywny pogląd"
4;533;0,2;0,2;5;5;10;10;15;"http://inafrica24.com/pl/artykul/sektor-ict-w-polsce/";"wyrażam tylko swój subiektywny pogląd"
4;547;0,1;0,2;10;10;15;20;25;"Prognoza na podstawie danych New Connect";"wyrażam tylko swój subiektywny pogląd"
4;549;0,1;0,2;5;5;10;10;15;;"wyrażam tylko swój subiektywny pogląd"
4;550;0,1;0,2;3;3;4;4;4;"www.nationmaster.com";"wyrażam tylko swój subiektywny pogląd"
4;551;0,1;0,2;5;10;15;20;30;"Mniejszy w porównaniu do świata, dąży do wyrównania";"wyrażam tylko swój subiektywny pogląd"
4;556;0,05;0,2;10;10;15;15;20;"Bo w Polsce zawsze wszystko przychodzi pozniej";"wyrażam tylko swój subiektywny pogląd"
4;558;0,1;0,2;3;3;4;4;4;"www.nationmaster.com";"wyrażam tylko swój subiektywny pogląd"
4;565;0,05;0,2;10;10;15;20;25;"Własne obserwacje";"wyrażam tylko swój subiektywny pogląd"
4;566;0,2;0,2;20;25;30;40;45;"Sektor teleinformatyczny w przyszłości będzie miał duże znaczenie, już teraz widać duży jego rozwój, np. telewizja cyfrowa";"wyrażam tylko swój subiektywny pogląd"
4;567;0,2;0,2;10;15;15;15;20;"ICT wydaje się być ważną i potrzebną rzeczą dla świata, w tym dla Polski.";"wyrażam tylko swój subiektywny pogląd"
4;579;0,7;0,2;5;5;10;15;15;"https://www.google.pl/url?sa=t&rct=j&q=&esrc=s&source=web&cd=2&cad=rja&uact=8&ved=0CCgQFjAB&url=http%3A%2F%2Fwww.paiz.gov.pl%2Ffiles%2F%3Fid_plik%3D20339&ei=06aIVOaVDIW6ygPN-4KQCw&usg=AFQjCNG-ZhCnMneE8K7LoauEhcsff1LHsA&sig2=vJN22j8awaZf6-uAq_JfeA&bvm=bv.81456516,d.bGQ";"wyrażam tylko swój subiektywny pogląd"
5;"Wartość rynku oprogramowania - kraje OECD (w %, 2011=100%)";;;;;;;;;
;"kod pytania:";"P1";;;;;;;;
;"jednostka:";"procent";;;;;;;;
;"sposób analizy:";;;;;;;;;
;"id użytkownika";"Współczynnik kompetencji";"Współczynnik samooceny";"Stan obecny";"Stan w roku 2015";"Stan w roku 2020";"Stan w roku 2025";"Stan w roku 2030";"Uwagi";"Stopień pewności"
5;7;0,7;0,25;110;120;130;140;150;"uzasadnienie";"wyrażam tylko swój subiektywny pogląd"
5;11;1;0,25;110;100;;;;;"wyrażam tylko swój subiektywny pogląd"
5;68;0,5;0,2;5;10;20;30;35;;"wyrażam tylko swój subiektywny pogląd"
5;104;0,3;0,4;105;;;;;;"wyrażam tylko swój subiektywny pogląd"
5;134;0,4;0,5;105;105;115;125;140;;"wyrażam tylko swój subiektywny pogląd"
5;140;0,8;0,2;130;155;160;165;180;;"wyrażam tylko swój subiektywny pogląd"
5;146;0,5;0,2;115;120;145;150;200;"brak";"wyrażam tylko swój subiektywny pogląd"
5;150;0,5;0,2;103;105;105;110;120;;"wyrażam tylko swój subiektywny pogląd"
5;264;0,3;0,25;100;100;100;100;100;;"wyrażam tylko swój subiektywny pogląd"
5;284;0,8;0,2;120;160;220;300;400;"Coraz większy wpływ technologii komputerowych (zwłaszcza Internetu) na życie ludzi";"wyrażam tylko swój subiektywny pogląd"
5;312;0,7;0,75;120;135;150;160;190;"szacunki własne z uwzględnieniem oficjalnych prognoz";"wyrażam tylko swój subiektywny pogląd"
5;315;0,6;0,75;120;140;155;165;170;"Bardzo zalezy od uregulowania przepisow prawnych i aktywnosci fundacji i tworcow Open Source oraz CC";"wyrażam tylko swój subiektywny pogląd"
5;331;0,5;0,2;160;;;;;;"wyrażam tylko swój subiektywny pogląd"
5;335;0,6;0,2;120;140;160;165;170;;"wyrażam tylko swój subiektywny pogląd"
5;336;0,8;0,8;130;130;135;135;140;;"wyrażam tylko swój subiektywny pogląd"
5;338;0,5;1;140;150;150;160;160;;"wyrażam tylko swój subiektywny pogląd"
5;341;0,3;0,25;105;110;135;145;150;;"wyrażam tylko swój subiektywny pogląd"
5;345;0,6;0,2;115;125;135;150;170;;"wyrażam tylko swój subiektywny pogląd"
5;347;0,5;0,2;100;120;135;160;220;"Stopień pewności=3.";"wyrażam tylko swój subiektywny pogląd"
5;353;0,5;0,2;125;130;145;155;160;;"wyrażam tylko swój subiektywny pogląd"
5;354;0,5;0,2;110;125;135;150;180;"dynamiczny wzrost będzie spowodowany ciągłym pojawianiem się nowości które będą bardzo pożądane na rynku";"wyrażam tylko swój subiektywny pogląd"
5;356;0,5;0,2;100;100;100;100;100;;"wyrażam tylko swój subiektywny pogląd"
5;361;0,6;0,2;150;155;150;150;155;;"wyrażam tylko swój subiektywny pogląd"
5;364;0,6;0,2;110;110;110;110;110;"Rozwój podobnie jak w Polsce, stopniowo o 10%";"wyrażam tylko swój subiektywny pogląd"
5;366;0,3;0,2;110;110;115;120;125;;"wyrażam tylko swój subiektywny pogląd"
5;367;0,7;0,2;115;120;125;135;140;"opinia własna niepoparta wiedzą w danej dziedzinie";"wyrażam tylko swój subiektywny pogląd"
5;381;0,5;0,2;100;100;100;100;100;;"wyrażam tylko swój subiektywny pogląd"
5;386;0,5;0,75;98;98;97;96;95;;"wyrażam tylko swój subiektywny pogląd"
5;398;0,1;0,2;110;120;130;140;150;;"wyrażam tylko swój subiektywny pogląd"
5;400;0,6;0,5;105;110;115;115;120;;"wyrażam tylko swój subiektywny pogląd"
5;413;0,5;0,2;105;120;125;130;140;"Obecnie świat dąży ku informatyzacji i sprzedaż oprogramowania jest niczym nie zagrożona.";"wyrażam tylko swój subiektywny pogląd"
5;415;0,5;0,2;100;105;115;120;125;"Wartość rynku oprogramowania będzie cały czas rosła, komputery dostarczają coraz więcej możliwości, więc i zaawansowanie systemów jest coraz wyższe, a tym samym dziedziny ich zastosowania ciągle się namnażają i jest coraz większe zapotrzebowanie na oprogramowanie. Duży nacisk zostanie położony na bezpieczeństwo w tym sektorze, i odbije się to na dynamicznym wzroście wartości rynku/";"wyrażam tylko swój subiektywny pogląd"
5;416;0,9;0,2;125;150;200;230;260;"Oprócz tego, że utrzymywane są istniejące miejsca pracy w IT, tworzą się cały czas nowe stanowiska. Już samo to oznacza, że sektor się bardzo rozwija. Wytworzone oprogramowanie jest sprzedawane i utrzymywane, poprzez konserwacje i aktualizacje. Jest też tworzone dużo nowego oprogramowania i pojawia się w coraz większej liczbie miejsc i zastosowań. Na ten moment rozwija się to bardzo szybko, ale w którymś momencie musi przestać. Wydaje mi się, że w kolejnej dekadzie może następować zwalnianie procesu rozrostu tej branży (ale cały czas się będzie rozrastać).";"wyrażam tylko swój subiektywny pogląd"
5;417;0,01;0,2;120;125;125;125;130;;"wyrażam tylko swój subiektywny pogląd"
5;418;0,5;0,2;105;110;115;125;140;;"wyrażam tylko swój subiektywny pogląd"
5;419;0,6;0,2;105;115;125;130;145;;"wyrażam tylko swój subiektywny pogląd"
